unit_id,rms_voltage,battery_voltage,latency_ms,modem_strength,wifi_strength,Packets received
5,NULL,NULL,0.4561187180243828,NULL,NULL,622.6617647058823529
6,NULL,NULL,0.43254763803768226,NULL,NULL,1384.1538461538461538
7,NULL,NULL,0.47485816663721253,NULL,NULL,94.1142857142857143
8,NULL,NULL,0.4509960641845083,NULL,NULL,1118.6133333333333333
9,NULL,NULL,0.4574344796073309,NULL,NULL,1260.0769230769230769
11,NULL,NULL,0.4491786899728592,NULL,NULL,1265.1153846153846154
18,NULL,NULL,0.4564444407151335,NULL,NULL,1204.7179487179487179
19,NULL,NULL,0.4552144222162477,NULL,NULL,1258.6794871794871795
24,NULL,NULL,0.4214285714285714,NULL,NULL,28.0000000000000000
26,NULL,NULL,0.45236704156830826,NULL,NULL,1262.5641025641025641
35,212.58,4084.05,10.037469316160669,NULL,NULL,285.0080000000000000
39,207.47,4071.79,9.709605218788946,26.52,62.66,291.1760000000000000
41,4.24,3827.01,3.219730184441612,24.65,31.00,165.9642857142857143
50,115.85,3932.37,5.617848314606742,21.45,NULL,45.0000000000000000
51,205.74,4063.17,10.929894460656644,18.88,NULL,290.2800000000000000
52,215.40,4067.17,12.445932807701904,17.69,NULL,284.9672131147540984
85,213.33,4074.26,7.0755626718392595,NULL,NULL,287.5760000000000000
86,210.57,4059.10,12.47418779934216,30.99,NULL,289.6000000000000000
87,77.83,3860.49,3.410845238095238,19.05,42.52,10.0000000000000000
88,223.09,4050.97,9.996821193820015,30.02,NULL,287.6320000000000000
89,216.26,4053.65,11.68892002263869,23.70,63.96,284.4090909090909091
90,230.44,4075.88,7.670616118775645,26.82,NULL,287.7627118644067797
91,227.21,4074.79,6.036398157586971,33.92,31.46,278.6949152542372881
92,0.00,3984.87,10.342366098429894,28.64,152.24,275.4117647058823529
93,218.91,4063.31,6.082785775238553,38.56,176.20,251.4690265486725664
94,223.20,4067.91,8.77830026987321,35.31,64.38,187.1634615384615385
95,221.03,4058.43,11.148761537394932,29.47,NULL,285.5000000000000000
96,226.10,4074.44,8.316119361471026,30.20,163.11,295.4552845528455285
97,220.71,4084.84,11.582338702303016,20.40,63.97,288.1000000000000000
99,215.00,4048.52,6.512087308905224,24.00,102.21,269.3239436619718310
100,96.76,3665.08,9.925003131820965,30.46,192.86,203.2647058823529412
101,201.82,4028.53,11.577641279047524,24.24,64.17,280.4250000000000000
102,226.36,4072.56,9.266689833799516,31.19,31.21,285.4453781512605042
103,0.00,4008.00,3.404,19.00,NULL,1.00000000000000000000
104,212.34,4067.48,11.132887854292601,23.60,31.07,288.6036036036036036
105,219.96,4048.60,11.934327948880926,25.96,73.47,271.6172839506172840
107,196.00,4075.23,11.946381143174865,30.15,NULL,290.1120000000000000
108,217.15,4084.52,11.53127554142151,27.72,5.89,288.0000000000000000
109,186.95,4086.18,12.67986957329289,30.59,NULL,290.1120000000000000
111,206.85,4055.12,11.991630226162703,23.44,31.10,285.7857142857142857
112,195.61,4050.45,6.608154151190656,28.30,30.43,243.1730769230769231
113,212.64,4078.46,9.31778968210536,26.04,NULL,285.4782608695652174
114,197.83,4080.78,13.609348923514462,26.99,NULL,289.3600000000000000
115,187.66,4035.87,12.524300823152576,28.24,NULL,284.1487603305785124
116,214.64,4062.56,11.180074147562712,29.30,31.10,290.0560000000000000
117,214.90,4083.89,11.962752411125674,23.82,5.85,289.8320000000000000
118,214.84,4070.80,12.766391588859921,24.41,NULL,289.4080000000000000
119,150.89,3362.10,6.301102631578948,19.51,NULL,7.5000000000000000
120,216.14,4077.12,11.485259995751731,21.25,63.47,289.8080000000000000
121,212.74,4074.85,10.516037965201136,27.79,64.45,290.5680000000000000
122,215.38,4080.03,12.719860721946182,29.58,NULL,289.7440000000000000
124,196.03,4072.22,11.644135169563874,31.49,NULL,289.2720000000000000
125,213.04,4084.29,10.408312529167967,26.56,64.00,289.5360000000000000
126,83.27,4059.58,5.575605555555556,25.13,NULL,48.0000000000000000
127,226.52,4062.96,7.605416401981462,29.64,31.13,280.4789915966386555
128,216.25,4073.56,10.239408227411957,21.40,NULL,286.8000000000000000
129,216.20,4074.59,10.746985907860875,23.27,6.25,290.5520000000000000
131,195.77,4043.17,10.576543855871588,26.28,NULL,111.2500000000000000
132,21.77,3746.33,5.436361244019139,22.38,NULL,37.0000000000000000
133,19.92,4008.15,4.251805555555555,22.37,30.19,5.1666666666666667
134,206.38,4080.10,10.777386252801625,28.73,NULL,137.1454545454545455
135,191.33,4065.03,13.34267961610593,30.73,NULL,289.7154471544715447
137,196.17,4059.84,13.051824418495274,31.00,NULL,290.1840000000000000
138,233.19,3412.86,3.416214285714286,27.14,145.57,14.0000000000000000
141,215.86,4076.20,11.895104086089201,27.40,61.79,289.2000000000000000
142,214.09,4067.80,10.934078882273454,27.95,31.09,290.4400000000000000
143,182.82,4043.58,9.538383603054104,25.74,22.75,202.9500000000000000
144,214.88,4058.48,12.472497235273211,25.58,NULL,289.0080000000000000
145,216.75,4066.72,11.833416528671492,30.23,64.08,289.8160000000000000
147,94.69,3740.94,5.11939566972988,22.25,31.00,9.5555555555555556
148,216.20,4078.31,12.32619183892792,24.62,64.20,290.5280000000000000
149,182.53,4049.24,8.967670929383484,27.08,5.23,281.6923076923076923
150,223.09,4081.93,9.951838339629084,22.52,63.83,288.5280000000000000
151,229.58,4085.51,7.823274819778657,35.06,147.96,285.1406250000000000
153,222.88,4077.92,10.155921219440808,27.24,64.02,287.0240000000000000
156,215.46,4084.24,10.68706623009387,18.80,NULL,290.7360000000000000
157,224.08,4064.28,11.164669318923231,30.20,64.22,287.7120000000000000
158,91.21,4053.00,4.845918195718655,22.49,NULL,57.5000000000000000
159,215.78,4049.03,11.856136391997248,22.59,63.77,290.0160000000000000
160,4.99,4076.13,10.071130096984932,27.44,NULL,285.1451612903225806
161,227.81,4095.73,11.47889388358872,25.79,NULL,286.8295454545454545
162,214.42,4063.52,12.21922408798224,27.27,NULL,291.1840000000000000
163,86.07,3373.77,6.454897619047618,24.38,NULL,23.8571428571428571
164,106.56,3467.32,7.913213888888888,17.67,41.67,10.1666666666666667
165,214.51,4060.81,10.012338616825927,29.26,31.08,290.3920000000000000
166,222.35,4037.04,10.904911986833481,27.62,64.20,284.2019230769230769
167,197.52,4076.61,8.920596495735285,30.88,NULL,289.1840000000000000
168,220.92,4066.41,11.955699598440196,29.93,NULL,287.2560000000000000
169,203.54,4034.86,10.12618110002657,22.61,76.95,276.9913793103448276
173,185.15,4064.16,11.82165234477636,29.64,NULL,292.8400000000000000
175,165.59,3728.46,5.916198826081753,40.12,124.27,33.8333333333333333
176,240.22,4087.22,6.882169728187363,26.39,191.00,271.7833333333333333
177,212.73,4079.97,10.404831154833412,28.08,NULL,291.6080000000000000
178,174.46,4000.77,5.267437887026239,26.82,31.00,245.8181818181818182
179,215.58,4064.65,9.59661812448624,42.95,63.86,288.9040000000000000
180,219.25,4070.59,6.148285509598807,38.88,178.39,254.5000000000000000
181,194.12,4069.12,12.722017700782011,31.00,NULL,290.4240000000000000
182,239.22,4080.77,11.134243391244347,22.28,NULL,286.4880000000000000
183,214.98,4067.69,11.26513217634197,27.98,5.30,287.2000000000000000
184,221.87,4097.14,8.764214965069183,27.09,63.62,287.4720000000000000
185,94.42,3444.71,8.133998615135404,28.82,166.38,61.4754098360655738
186,214.74,4065.29,11.654442106283565,21.78,64.02,289.1707317073170732
187,222.21,4072.74,9.114300856854172,26.40,NULL,293.5600000000000000
188,212.09,4029.04,8.342521573369474,NULL,NULL,273.9677419354838710
189,215.25,4069.06,12.46273790426828,20.56,NULL,289.7920000000000000
191,214.50,4059.54,11.104036410748321,20.74,5.87,290.1280000000000000
192,75.60,3859.37,6.634507274862298,23.36,21.68,11.1818181818181818
194,216.03,4072.25,10.638032969990299,26.18,30.95,287.8160000000000000
196,226.81,4054.94,5.7422327067415075,30.75,31.28,285.2352941176470588
198,233.36,4048.25,10.454928514226673,26.40,NULL,291.1200000000000000
199,191.55,4054.90,11.855529505251564,28.57,NULL,287.5000000000000000
200,226.92,4058.09,8.631182080447093,34.98,31.10,283.3304347826086957
201,195.94,4091.80,12.25506645636206,28.09,NULL,290.3520000000000000
202,0.00,3733.75,4.901,20.00,NULL,4.0000000000000000
203,192.46,4070.65,13.488417852013411,31.00,NULL,290.2480000000000000
204,91.73,4047.38,5.06526923076923,23.58,NULL,14.5000000000000000
205,223.34,4072.38,6.417210678860431,31.73,31.18,278.6721311475409836
207,126.41,4051.36,6.091833880381322,22.15,5.50,118.7142857142857143
208,219.94,4052.68,11.648515722766208,30.99,NULL,287.4086021505376344
209,118.54,3457.41,11.47170700577297,24.39,34.38,62.0000000000000000
210,214.59,4077.85,10.255875875292755,28.01,31.09,288.2480000000000000
211,220.73,4068.61,11.117827083082163,23.74,NULL,286.2000000000000000
212,211.78,4087.40,10.970812120434669,25.12,NULL,284.2500000000000000
213,220.94,4070.66,12.384541475635013,24.69,NULL,287.7680000000000000
214,215.13,4081.99,10.773490012365519,24.94,NULL,290.1200000000000000
215,179.95,4042.82,7.487785196687371,25.13,NULL,125.0000000000000000
216,221.41,4071.28,11.48388741233252,23.28,NULL,287.8320000000000000
217,214.34,4058.56,12.160720493383502,25.41,NULL,288.1506849315068493
218,223.62,4061.03,10.89188803344806,25.83,63.69,284.4390243902439024
219,190.57,4075.10,12.97138727144036,29.54,NULL,290.4000000000000000
220,194.79,4059.82,12.49353852194251,24.54,NULL,289.7360000000000000
221,215.18,4070.20,11.91593556633065,23.50,31.10,290.2160000000000000
223,215.82,4084.34,10.570398355038668,26.18,NULL,287.5200000000000000
225,186.88,4092.93,11.743233994711526,30.57,NULL,290.4800000000000000
226,210.87,4062.62,12.132129526350619,28.78,30.94,284.4086956521739130
227,205.58,4075.32,10.702808435325295,21.32,NULL,290.3947368421052632
228,196.01,4077.19,12.901883760755897,29.77,NULL,290.9200000000000000
229,223.12,4078.87,8.154194417291672,27.92,175.08,269.9401709401709402
230,213.54,4067.57,11.109721925917937,30.75,NULL,289.1680000000000000
231,225.32,4053.91,7.210554794719441,30.58,159.14,275.8703703703703704
232,226.24,4069.74,8.793292371770143,37.58,31.07,281.4086956521739130
234,227.42,4079.63,5.773095904643138,42.01,110.15,285.5126050420168067
235,214.72,4080.12,11.204132201311369,27.31,NULL,291.0960000000000000
237,29.62,3904.79,4.1165,19.84,NULL,7.0000000000000000
238,207.50,4046.83,11.094481066084203,25.44,NULL,282.3283582089552239
239,121.71,3657.02,11.205248649271962,23.44,190.93,163.1818181818181818
240,222.61,4078.24,12.783184441995017,22.88,64.18,288.3440000000000000
241,226.87,4089.42,5.587212129017137,33.97,31.00,287.8739495798319328
242,215.60,4054.77,10.570475588241298,25.45,NULL,290.2560000000000000
243,41.05,4052.97,9.724844837102875,26.98,64.22,286.2560000000000000
244,214.97,4059.50,13.334214461696295,30.15,NULL,289.2160000000000000
245,196.73,4091.25,10.988096852702341,30.27,NULL,288.5280000000000000
247,197.72,4070.34,11.871657463195652,31.00,NULL,290.2480000000000000
248,185.18,4031.05,9.273663436396786,26.38,31.16,278.0000000000000000
249,196.31,4066.21,11.751720107977844,28.53,NULL,290.1760000000000000
250,184.80,4076.56,7.094149447235406,26.14,NULL,118.2500000000000000
252,0.04,4092.10,5.82046452540673,21.00,NULL,286.9280000000000000
253,215.14,4075.34,10.752359714514528,30.31,63.61,288.6320000000000000
254,0.00,4012.75,19.5965,20.50,NULL,4.0000000000000000
255,192.45,4073.55,12.278430170322752,29.03,NULL,290.0240000000000000
256,187.23,3994.96,10.8122730756594,25.48,192.36,279.4400000000000000
257,222.95,4090.00,10.885555908098475,25.66,64.25,286.9200000000000000
258,99.80,3474.83,10.332443976022233,20.20,NULL,71.8831168831168831
259,90.59,3427.29,9.352126166216776,25.72,NULL,56.9120879120879121
260,211.52,4043.07,11.34393296722622,28.62,64.23,280.7280000000000000
261,30.25,4030.14,6.68516836734694,28.23,7.00,6.8571428571428571
263,41.17,4007.70,4.341141414141414,34.19,NULL,4.1666666666666667
264,200.01,3986.54,13.335828070175578,24.27,NULL,251.8076923076923077
265,215.62,4063.55,9.202781253678902,30.38,30.94,287.0000000000000000
266,110.21,3579.97,11.044698464598218,24.29,189.96,120.3551401869158879
267,196.69,4070.53,13.585191518548344,30.89,NULL,290.2160000000000000
269,226.45,4093.74,5.695095505944251,39.43,31.19,285.3361344537815126
271,223.49,4075.82,5.965959865723529,18.03,NULL,273.6666666666666667
273,216.15,4084.52,10.754693061560062,25.38,30.98,290.9760000000000000
274,220.92,4047.47,10.304462450886788,20.46,NULL,282.8539325842696629
275,234.31,3667.85,4.108639344262295,30.44,NULL,61.0000000000000000
276,62.31,4034.46,4.806361114502781,24.30,14.42,17.7777777777777778
278,212.19,4076.37,11.627138932074745,23.41,NULL,290.2800000000000000
279,52.60,3879.23,9.808762852664575,34.53,5.95,12.8571428571428571
280,74.16,3363.74,10.841976661068388,22.25,182.25,30.8243243243243243
281,122.06,3775.40,11.276525174267691,23.81,NULL,277.4742268041237113
283,226.57,4061.52,6.030665638738109,41.61,31.66,261.7394957983193277
284,194.23,4077.88,12.071819550761548,29.27,NULL,288.4315789473684211
285,210.51,4083.84,10.890141208657866,22.80,NULL,281.8773584905660377
287,0.00,3864.15,5.6358266666666665,21.51,5.00,3.0000000000000000
288,194.60,4062.47,11.380756551819145,30.43,NULL,291.8720000000000000
289,197.13,4087.27,12.794180313124633,26.93,NULL,290.3040000000000000
290,214.14,4059.48,12.443591445670654,21.51,NULL,288.5113636363636364
291,222.14,4086.88,12.444655668084598,27.67,127.82,288.5120000000000000
292,195.52,4064.09,12.084711691863774,27.44,NULL,290.7920000000000000
293,220.36,4091.79,9.480571236929027,36.51,NULL,212.1092436974789916
294,214.16,4085.75,12.128686585998109,29.13,NULL,289.5280000000000000
295,225.36,4052.04,7.945514569777149,42.45,188.85,286.3666666666666667
296,181.04,3871.38,4.612656862745098,35.85,30.75,102.0000000000000000
299,222.39,4051.64,11.972968445961035,25.47,64.22,287.8960000000000000
300,215.77,4069.56,13.068402061358812,25.72,NULL,289.1120000000000000
301,208.30,4010.16,8.20962529896224,33.15,190.22,215.8513513513513514
302,220.25,4095.22,12.810002158370962,23.27,NULL,287.2880000000000000
303,193.39,3837.57,11.326079886241093,26.42,28.14,123.5625000000000000
304,69.83,3804.09,9.568201641414142,24.65,14.63,28.4166666666666667
305,220.03,4062.67,10.973149234894695,27.17,NULL,286.8160000000000000
306,193.73,4092.75,12.319296992032061,30.56,NULL,290.4000000000000000
307,195.86,4059.19,12.482178472918202,27.46,NULL,290.3040000000000000
308,195.23,4075.99,12.964381905910797,30.91,NULL,290.3360000000000000
309,208.07,4056.50,7.261188105128988,26.97,NULL,285.4117647058823529
312,230.68,4069.90,2.0481670022534444,NULL,NULL,294.4404761904761905
313,197.58,4068.01,13.223290848541973,27.15,NULL,289.4406779661016949
314,29.28,4022.97,6.6128607142857145,24.17,NULL,5.7500000000000000
315,169.80,4025.94,12.056448202928133,30.84,NULL,280.7254901960784314
316,215.41,4080.41,11.093136862476316,25.14,30.94,290.3440000000000000
319,164.58,3890.85,10.397460414706442,27.21,152.59,239.0258620689655172
320,193.50,4052.90,12.188305041455612,28.92,NULL,287.9758064516129032
321,226.20,4092.24,5.941172151169355,37.96,31.31,286.0420168067226891
322,196.74,4096.66,13.098573356338745,31.00,NULL,290.4480000000000000
323,221.68,4059.70,10.995922397386362,28.61,64.17,286.9280000000000000
325,199.11,3976.87,12.405761129873019,24.72,NULL,258.0153846153846154
326,195.08,4050.46,11.35745362113688,30.97,NULL,290.3040000000000000
327,203.82,4065.46,8.699452688780465,23.18,NULL,287.7040000000000000
329,215.13,4071.22,11.875135770125604,24.36,31.09,288.7226890756302521
330,35.70,4007.96,5.273358089441423,24.89,31.00,19.8888888888888889
333,192.19,4074.55,13.528260059726462,30.71,NULL,290.2560000000000000
334,215.21,4070.59,10.65762211216657,27.31,64.03,289.9200000000000000
336,213.90,4084.45,12.352128084275025,23.13,NULL,290.4160000000000000
337,192.07,4075.88,12.466417970382393,30.84,NULL,289.8560000000000000
338,182.18,4046.50,10.687734693605888,NULL,NULL,204.7600000000000000
339,163.25,3840.05,9.619418307827095,28.39,82.66,195.3529411764705882
340,190.26,4061.53,8.238222895439918,29.14,NULL,290.4160000000000000
341,215.72,4088.60,13.037450108697158,21.78,NULL,288.6880000000000000
342,0.00,3493.10,6.676895226395226,26.20,NULL,57.0000000000000000
344,222.80,4096.08,11.529936080201383,25.76,NULL,287.3120000000000000
345,224.40,4060.10,10.490980244684371,25.85,63.95,287.5360000000000000
346,0.00,3941.80,6.77444894894895,22.89,NULL,39.6666666666666667
347,203.23,4052.93,13.583072341612029,26.69,NULL,284.3928571428571429
348,188.64,4028.42,10.2336695814098,19.97,NULL,257.0000000000000000
349,224.41,4078.96,11.695660005048403,26.00,NULL,288.1200000000000000
351,221.19,4072.44,11.080139509540242,23.06,64.21,286.8709677419354839
353,162.19,3634.06,9.751275038819875,25.43,NULL,26.2500000000000000
354,226.30,4098.50,5.87666120327078,34.83,31.20,282.3865546218487395
355,227.14,4071.19,5.869286645920818,34.20,31.21,286.5546218487394958
356,222.27,4037.01,11.624730044453406,21.61,63.51,288.0720000000000000
357,0.00,3934.00,5.3605,20.00,NULL,2.0000000000000000
358,222.82,4079.33,11.81446974669215,25.33,NULL,287.3520000000000000
359,215.25,4073.41,12.19632717109971,23.43,NULL,291.3040000000000000
360,185.57,4064.37,13.6182544973545,26.31,NULL,120.0000000000000000
361,228.74,4088.86,5.73720312783038,38.74,158.78,286.5169491525423729
362,222.83,4074.15,11.568165492428664,30.17,64.14,288.6800000000000000
363,222.75,4064.05,10.691159228169928,24.76,NULL,287.3600000000000000
364,212.43,4069.80,10.022174264746242,28.69,64.51,287.5916666666666667
365,195.70,4078.19,12.157288619076718,26.68,NULL,290.3520000000000000
366,197.32,4078.49,12.988417539655988,23.92,NULL,290.5280000000000000
367,0.00,4086.05,11.372907757037614,28.07,NULL,287.5840000000000000
368,127.99,3965.29,4.712088304394498,25.84,18.08,63.8000000000000000
369,220.40,4086.53,11.305867904582705,26.09,NULL,285.9600000000000000
370,226.98,4084.74,5.988852876114166,35.65,31.59,286.3781512605042017
371,223.78,4098.85,11.652975187000019,27.87,NULL,287.6400000000000000
372,197.18,4083.57,13.485529145866009,30.96,NULL,287.3483146067415730
374,183.85,4078.57,6.146204353197579,27.50,NULL,119.0000000000000000
375,197.60,4068.02,12.446965199431508,26.40,NULL,289.6240000000000000
376,215.55,4072.06,9.428266602475373,29.66,64.02,288.5920000000000000
377,215.12,4061.93,12.009050548044897,23.97,NULL,288.9040000000000000
378,168.82,3803.48,9.906945724522423,19.97,NULL,200.8888888888888889
379,114.59,4007.47,11.853278574397294,22.49,NULL,292.9360000000000000
380,140.57,3977.63,10.147733381376844,30.82,NULL,251.8666666666666667
410,0.00,3810.06,4.39064705882353,24.00,NULL,17.0000000000000000
412,209.03,4059.88,11.766291535097922,24.52,0.02,287.9040000000000000
413,216.76,4056.82,10.481183288392867,NULL,NULL,288.5760000000000000
414,215.17,4068.26,9.582051116639661,28.67,127.86,259.1774193548387097
416,0.00,3451.86,3.810803921568627,18.76,NULL,51.0000000000000000
417,239.56,4086.27,5.503252637695893,20.37,4.66,340.0000000000000000
419,239.12,4066.88,7.039834321464875,25.17,197.40,277.3818181818181818
422,203.37,4033.91,9.924677194329231,34.40,NULL,254.9237288135593220
423,227.18,4063.58,9.403025869244386,21.45,176.72,283.9040000000000000
427,208.53,4065.47,12.35371459030979,31.06,NULL,289.8640000000000000
428,14.21,3799.73,10.636372510822511,24.60,31.00,6.2857142857142857
429,213.94,4073.95,9.479556624330515,28.52,NULL,289.9760000000000000
431,232.29,4073.81,9.788338795032724,22.01,NULL,287.5440000000000000
434,209.42,4056.24,8.327223985549558,29.44,NULL,283.2480000000000000
435,215.40,4063.22,9.724980046413966,30.99,NULL,289.6320000000000000
436,213.99,4070.42,11.385126011558256,24.83,NULL,290.2000000000000000
437,210.00,4045.70,8.886106788401648,27.62,NULL,289.6800000000000000
439,230.18,4091.01,9.449909734502683,30.22,166.34,286.0880000000000000
440,213.89,4067.35,8.412439745055098,48.07,126.97,196.5948275862068966
443,209.37,4062.87,8.755771616425482,31.34,NULL,287.7520000000000000
445,0.00,3861.13,6.46975,21.25,31.00,2.5000000000000000
448,203.95,4055.88,10.620290418290928,24.63,NULL,293.4720000000000000
449,202.58,4062.44,8.828805986691469,27.51,196.15,216.6355140186915888
450,215.61,4067.37,11.126580011371939,33.95,114.63,253.9913793103448276
451,212.35,4049.52,10.893445070726886,31.68,127.38,231.0851063829787234
452,97.15,3967.96,12.902833679166354,24.54,NULL,286.1219512195121951
453,214.00,4037.45,10.678571002384244,37.78,127.68,218.0947368421052632
454,210.00,4063.56,10.719787970352279,33.91,128.05,235.2970297029702970
455,214.38,4057.94,10.250021632183072,36.50,127.81,234.8404255319148936
457,217.14,4064.78,10.52979440253665,26.81,125.89,292.1709401709401709
458,210.14,4052.75,11.216498996423804,37.80,92.15,201.3571428571428571
459,214.35,4049.02,11.141810639619715,36.91,127.31,231.6810344827586207
460,209.87,4047.70,9.440560962492397,21.40,NULL,289.7680000000000000
462,214.77,4086.98,8.959006283475867,37.56,127.33,288.6000000000000000
463,211.81,4063.24,9.77166939008496,24.38,NULL,290.6480000000000000
